"","id","SITE","SPECIES","Myc","N","nyears","amb.rep","elev.rep","yi","vi","Experiment.Name","note","legumes","Source.Reference","Site.Name","Site.Name2","Species","Species2","Country","Latitude","Lat","Longitude","Lon","MAP","MAT","ph","CNr","totN.","CNr2","comment","comment2","map","PamountBray2","PamountBray","PamountBray09_new","P_ref","Age.at.start","ambco2","co2conc","Fumigation.type","Biome","System.Type","ESA_PAN","MODIS_PAN","CNwise","Ntot","NtotPerc","pHgrids","CEC","Pretention","PamountBray_GSDE","PamountBray09","PamountOlsen","PamountMehlich","PTot","PHO","ENa","Ktot","Ptot_ORNL","Plabile","Porg","Poccluded","Psecondary","Papatite","ClayPerc","MATcru","AGTcru0","AGTcru5","GDD","Alpha","PETcru","MAPcru","MAPmax","AETsplash","PETsplash2","waterlim","moisture","SolRad","Twarm","T_Day.range","Isothermality","T_seasonality","Tmax_warmestM","Tmin_coldestM","T_An.range","T_wettestQ","T_driestsQ","T_warmestQ","T_coldestQ","P_wettestM","P_driestM","P_seasonality","P_wettestQ","P_driestQ","P_warmestQ","P_coldestQ","MWD","MAPraw","MAP2","Age2","newN","Classification","deltaco2"
"130","CLIMAITE_t_Calluna-Deschamps-AM_Nlow","CLIMAITE_t","Calluna-Deschamps","AM","Nlow",3,8,8,0.146141900216452,0.0760921225632401,"Brandjberg_c","age not determined (Louise)","N","Kongstad et al 2011, Andresen et al 2009 and 2010. Inger Kappel Schmidt & Klaus Larsen emails. Ask for data","Brandbjerg","Brandbjerg T","Deschampsia flexuosa ","D. flexuosa ","Denmark",55.88,"N",11.97,"E",600,8,4.5,NA,0.14,NA,"Reinsch et al 2014","only grass","",841,841,8.864999771,"","20",380,510,"FACE","Shrubland","Scrubland","Cropland","Other",16,3.920000076,0.392000008,70,15,1,841,8.864999771,491,956,600,300,NA,133,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858,14,12.85230783,13.94833348,17.70888905,1461,1.200339198,591.9000057,689.4000053,790.7999878,663.8529663,667.7880249,0.994107324,1.032363534,9905.333008,16.41666651,4.793333169,22.12988625,633.6441069,18.77599907,-2.884000063,21.65999913,15.61666663,3.029999971,16.40466658,0.985999989,65,28,23.57334054,182,99,176,125,NA,"600",600,20,"Nlow","low",0.29423947299794
"131","CLIMAITE_td_Calluna-Deschamps-AM_Nlow","CLIMAITE_td","Calluna-Deschamps","AM","Nlow",3,8,8,0.163954679923879,0.0728124731824738,"Brandjberg_c","age not determined (Louise)","N","Kongstad et al 2011, Andresen et al 2009 and 2010. Inger Kappel Schmidt & Klaus Larsen emails. Ask for data","Brandbjerg","Brandbjerg DT","Deschampsia flexuosa ","D. flexuosa ","Denmark",55.88,"N",11.97,"E",600,8,4.5,NA,0.15,NA,"Reinsch et al 2014","only grass","",841,841,8.864999771,"","20",380,510,"FACE","Shrubland","Scrubland","Cropland","Other",16,3.920000076,0.392000008,70,15,1,841,8.864999771,491,956,600,300,NA,133,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858,14,12.85230783,13.94833348,17.70888905,1461,1.200339198,591.9000057,689.4000053,790.7999878,663.8529663,667.7880249,0.994107324,1.032363534,9905.333008,16.41666651,4.793333169,22.12988625,633.6441069,18.77599907,-2.884000063,21.65999913,15.61666663,3.029999971,16.40466658,0.985999989,65,28,23.57334054,182,99,176,125,NA,"600",600,20,"Nlow","low",0.29423947299794
"132","Darwin CTC_Mangifera indica-AM_Nhigh","Darwin CTC","Mangifera indica","AM","Nhigh",2.3,8,8,0.472517245986052,0.0151483485201433,"Darwin CTC","","","Goodfellow et al., 1997","Darwin CTC","Darwin CTC","Mangifera indica","M. indica","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","",NA,NA,"OTC","Temperate_Forest","Tree Stand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"133","Davos_Larix  decidua-ECM_Nlow","Davos","Larix  decidua","ECM","Nlow",9,10,10,0.478244838326613,0.0599281526146359,"Davos","","","Dawes et al, 2011","Davos","Davos","Larix  decidua","L.  decidua","Switzerland",46.76,"N",9.86,"E",1133,2.1,NA,NA,NA,NA,"","","",604,NA,NA,"","34",380,572,"FACE","Temperate_Forest","Tree Stand","Grassland","Grasslands",12,1.320000052,0.132000005,58,31,4,NA,NA,NA,NA,NA,NA,NA,NA,394.1975708,48.70565033,160.2671814,89.78244019,28.26911926,67.17318726,11,6.727692366,11.07333344,15.11000017,374,1.25999999,534.900011,1901.500008,2679.600098,785.9506836,785.9506226,1.000000078,2.419363193,13162.83301,5.900000016,7.868333242,31.70158476,638.4337862,12.74800014,-12.07199955,24.81999969,8.077333291,-6.703999922,8.077333291,-7.286666552,141,71,22.24231123,410,238,410,243,NA,"1133",1133,34,NA,NA,0.408967738659366
"134","Davos_Pinus  mugo-ECM_Nlow","Davos","Pinus  mugo","ECM","Nlow",9,10,10,0.187272061953811,0.055694708851661,"Davos","","","Dawes et al, 2011","Davos","Davos","Pinus  mugo","P.  mugo","Switzerland",46.76,"N",9.86,"E",1133,2.1,NA,NA,NA,NA,"","","",604,NA,NA,"","34",380,572,"FACE","Temperate_Forest","Tree Stand","Grassland","Grasslands",12,1.320000052,0.132000005,58,31,4,NA,NA,NA,NA,NA,NA,NA,NA,394.1975708,48.70565033,160.2671814,89.78244019,28.26911926,67.17318726,11,6.727692366,11.07333344,15.11000017,374,1.25999999,534.900011,1901.500008,2679.600098,785.9506836,785.9506226,1.000000078,2.419363193,13162.83301,5.900000016,7.868333242,31.70158476,638.4337862,12.74800014,-12.07199955,24.81999969,8.077333291,-6.703999922,8.077333291,-7.286666552,141,71,22.24231123,410,238,410,243,NA,"1133",1133,34,NA,NA,0.408967738659366
"135","DUKE_Phyt_P.tadea-ECM_Nhigh","DUKE_Phyt","P.tadea","ECM","Nhigh",1,5,5,0.570427395664032,0.0229733981537931,"DUKE-Ph_pine1_cf","","","Larigauderie et al., 1994","DUKE Phytotron","DUKE Phytotron F","Pinus taeda","P. ponderosa","USA",35.95,"N",-79.15,"W",1750,26,NA,NA,NA,NA,"","","",589,NA,NA,"","seedlings",375,710,"G","Temperate_Forest","Tree Stand","Temperate_Forest","Temperate_US",14,1.200000048,0.120000005,51,14,7,589,5.425000191,-999,1831,500,900,NA,62,253.4999847,17.51226234,66.46611023,127.344696,33.86075592,8.316147804,15,17.58076952,17.58076952,18.84583364,3297,1.25999999,1168.800013,2777.700075,1524.600098,1139.556885,1139.556885,1,0.972834297,15133.41699,24.58333333,13.15966674,37.49192915,793.2594074,32.38399887,-2.71600008,35.09999895,24.5673329,10.24800005,24.5673329,4.911333323,111,80,10.88735423,319,260,319,278,0,"watered",1524.600098,0,"Nlow","medium",0.63833894406495
"136","DUKE_Phyt_P.tadea-ECM_Nlow","DUKE_Phyt","P.tadea","ECM","Nlow",1,5,5,0.450944432630295,0.0195093160158293,"DUKE-Ph_pine1_c","","","Larigauderie et al., 1994","DUKE Phytotron","DUKE Phytotron","Pinus taeda","P. ponderosa","USA",35.95,"N",-79.15,"W",1750,26,NA,NA,NA,NA,"","","",589,NA,NA,"","seedlings",375,710,"G","Temperate_Forest","Tree Stand","Temperate_Forest","Temperate_US",14,1.200000048,0.120000005,51,14,7,589,5.425000191,-999,1831,500,900,NA,62,253.4999847,17.51226234,66.46611023,127.344696,33.86075592,8.316147804,15,17.58076952,17.58076952,18.84583364,3297,1.25999999,1168.800013,2777.700075,1524.600098,1139.556885,1139.556885,1,0.972834297,15133.41699,24.58333333,13.15966674,37.49192915,793.2594074,32.38399887,-2.71600008,35.09999895,24.5673329,10.24800005,24.5673329,4.911333323,111,80,10.88735423,319,260,319,278,0,"watered",1524.600098,0,"Nlow","medium",0.63833894406495
"137","ETH_Betula_pendula-ECM_Nlow","ETH","Betula_pendula","ECM","Nlow",1,3,3,0.128596803172119,0.0111886178917916,"ETH FACE_c","","","Ineson et al., 1996","ETH FACE","ETH FACE","Betula pendula","B. pendula","Switzerland",47.45,"N",8.68,"E",1134,9.3,5.05,11.25,0.08,NA,"Ineson et al","","",1085,NA,NA,"","seedlings",380,600,"FACE","Temperate_Forest","Tree Stand","Other","Temperate_Europe",13,2.349999905,0.23499999,58,26,1,1085,11.16499996,498,844,500,600,NA,144,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,19,12.82692326,12.82692326,16.15500023,1566,1.258549889,693.2000106,1143.500026,1620,817.8649902,817.8648682,1.000000149,1.398152764,11479.83301,17.46666654,8.000000156,29.97601901,690.5344947,21.54400063,-5.144000053,26.68800068,17.54133304,1.976666674,17.54133304,0.580666661,129,61,24.60605992,366,198,366,211,NA,"1134",1134,0,"Nlow","medium",0.456758402495715
"138","Glencorse_Betula pendula-ECM_Nhigh","Glencorse","Betula pendula","ECM","Nhigh",4.5,6,6,0.454753165843559,0.0265943757419349,"Glencorse","total aboveground biomass at the end / 4.5","","Rey and Jarvis, 1997","Glencorse","Glencorse","Betula pendula","B. pendula","UK",55.52,"N",-3.2,"W",1750,8.3,5.19,19,0.52,NA,"map","","CNr, totN, pH",1212,NA,NA,"","seedlings",350,700,"OTC","Temperate_Forest","Tree Stand","Temperate_Forest","Temperate_Europe",19,5.230000019,0.523000002,52,34,5,1212,11.97500038,458,888,600,100,0.359999985,131,363.8893433,26.37573242,90.25203705,137.3723907,41.38565063,68.50349426,15,12.13230781,12.13230781,14.7920001,1090,1.25999999,503.700006,2777.700075,1077.700073,513.4273071,513.4273071,1,2.026771866,8589,12.23333327,6.803999895,39.65034966,389.9920862,15.51599979,-1.643999934,17.15999973,3.349999977,8.18266662,12.07399996,2.733333302,168,85,24.8000248,491,265,298,459,0,"watered",1077.700073,0,NA,NA,0.693147180559945
"139","Glendevon_Alnus glutinosa-ECM/AM_Nhigh","Glendevon","Alnus glutinosa","ECM","Nhigh",1,4,4,0.399237234440439,0.142676904340634,"Glendevon","","","Dieleman et al. 2012","Glendevon","Glendevon F","Alnus glutinosa","A. glutinosa","UK",56.2,"N",-3.1,"W",1326,8.266666651,4.7,NA,0.073,NA,"Temperton et al. 2003","N units not specified","CNr",2196,2196,22.05500031,"","1",350,700,"OTC","Temperate_Forest","Tree Stand","Cropland","Grasslands",13,3.819999933,0.381999993,65,17,1,2196,22.05500031,412,1412,800,24,0.359999985,93,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,16,12.61538476,12.61538476,15.33000018,1186,1.25999999,512.8000122,1044.800013,1088,527.1113892,527.1114502,0.999999884,1.982123538,8743.5,13.8166666,7.25633346,39.32545591,419.6672446,17.62000084,-0.832000017,18.45200086,8.989333193,5.391333381,13.87066666,3.711333414,68,43,14.11460727,188,140,164,175,NA,"1326",1326,1,"Nlow","medium",0.693147180559945
"140","Glendevon_Alnus glutinosa-ECM/AM_Nlow","Glendevon","Alnus glutinosa","ECM","Nlow",1,4,4,0.32075358541748,0.110705177803624,"Glendevon","","","Dieleman et al. 2012; More in Baig et al.","Glendevon","Glendevon","Alnus glutinosa","A. glutinosa","UK",56.2,"N",-3.1,"W",1326,8.266666651,4.7,13,0.08,NA,"Temperton et al. 2003","N units not specified","CNr",2196,2196,22.05500031,"","1",350,700,"OTC","Temperate_Forest","Tree Stand","Cropland","Grasslands",13,3.819999933,0.381999993,65,17,1,2196,22.05500031,412,1412,800,24,0.359999985,93,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,16,12.61538476,12.61538476,15.33000018,1186,1.25999999,512.8000122,1044.800013,1088,527.1113892,527.1114502,0.999999884,1.982123538,8743.5,13.8166666,7.25633346,39.32545591,419.6672446,17.62000084,-0.832000017,18.45200086,8.989333193,5.391333381,13.87066666,3.711333414,68,43,14.11460727,188,140,164,175,NA,"1326",1326,1,"Nlow","medium",0.693147180559945
"141","Gunnarsholt_Populus trichocarpa-ECM_Nhigh","Gunnarsholt","Populus trichocarpa","ECM","Nhigh",3,4,4,0.362664873575803,0.0576538348777718,"Gunnarsholt","","","Sigurdsson et al, 2001","Gunnarsholt","Gunnarsholt F","Populus trichocarpa","P. trichocarpa","Iceland",63.8,"N",-20.2,"W",1140,4.3,5.64,15.4,0.63,NA,"Sigurdsson, BD, Unpublished data","0-5cm","",881,NA,8.45,"","4",350,700,"G","Boreal_Forest","Tree Stand","Grassland","Grasslands",18,6.519999981,0.651999998,60,25,5,881,8.449999809,NA,NA,800,NA,0.199999988,129,NA,NA,NA,NA,NA,NA,11,9.930769259,10.9166667,16.75714286,588,NA,436.4000036,1261.200035,1467.400024,439.0287476,439.0287781,0.99999993,2.872704702,7702,10.43333316,5.161999951,31.42196271,437.3623555,13.27999973,-3.148000002,16.42799973,1.987333367,6.44933338,10.34333332,-0.08466665,123,80,14.39841409,350,255,283,345,NA,"1140",1140,4,NA,NA,0.693147180559945
"142","Gunnarsholt_Populus trichocarpa-ECM_Nlow","Gunnarsholt","Populus trichocarpa","ECM","Nlow",3,4,4,-0.0865925288159671,0.0625171635976251,"Gunnarsholt","","","Sigurdsson et al, 2001","Gunnarsholt","Gunnarsholt","Populus trichocarpa","P. trichocarpa","Iceland",63.8,"N",-20.2,"W",1140,4.3,5.72,17.8,0.52,NA,"Sigurdsson, BD, Unpublished data","0-5cm","",881,NA,8.45,"","4",350,700,"G","Boreal_Forest","Tree Stand","Grassland","Grasslands",18,6.519999981,0.651999998,60,25,5,881,8.449999809,NA,NA,800,NA,0.199999988,129,NA,NA,NA,NA,NA,NA,11,9.930769259,10.9166667,16.75714286,588,NA,436.4000036,1261.200035,1467.400024,439.0287476,439.0287781,0.99999993,2.872704702,7702,10.43333316,5.161999951,31.42196271,437.3623555,13.27999973,-3.148000002,16.42799973,1.987333367,6.44933338,10.34333332,-0.08466665,123,80,14.39841409,350,255,283,345,NA,"1140",1140,4,NA,NA,0.693147180559945
"143","Harvard_GC1_Betula_alleghaniensis-ECM_Nlow","Harvard_GC1","Betula_alleghaniensis","ECM","Nlow",2,3,3,0.115169458951496,0.0089594859604797,"HGC_ba_c","","","Berntson et al., 1997","Harvard","Harvard II","Betula alleghaniensis","B. alleghaniensis","USA",42.48,"N",-72.18,"W",1100,26,NA,NA,NA,NA,"","","",1334,NA,NA,"","seedlings",375,700,"G","Grassland","Tree Stand","Temperate_Forest","Temperate_US",17,3.730000019,0.373000002,54,23,4,1334,12.59500027,290,376,800,0,NA,93,447.8638611,32.46244431,111.0794373,169.0737457,50.93618774,84.31199646,5,12.65230786,15.75272746,18.83111132,2097,1.223140548,958.3000118,1567.000023,1573.5,883.2236938,883.2237549,0.999999931,1.774182379,13029.41699,18.54999971,11.83166668,31.12286076,958.38807,25.05200005,-12.96399975,38.01599979,16.02333331,-4.218666643,18.63066657,-4.899333368,101,78,7.794434791,293,250,293,255,NA,"1100",1100,0,"Nlow","low",0.624154309072994
"144","HFE_Eucalyptus globulus-ECM_Nhigh","HFE","Eucalyptus globulus","ECM","Nhigh",1,3,3,0.297082196963696,0.0252148520998993,"HFE","","","Quentin et al. 2015","HFE","HFE","Eucalyptus globulus","E. globulus","Australia",-33.36,"S",150.44,"E",815,17,NA,NA,NA,NA,"","","",1002,1002,9.680000305,"","",390,NA,"OTC","Temperate_Forest","Tree Stand","Temperate_Forest","Temperate_Australia",16,1.50999999,0.150999999,54,25,6,1002,9.680000305,NA,NA,400,NA,NA,77,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436,13,10.28769263,13.92500035,13.92500035,3333,1.088288811,1289.400029,958.9000206,1628.400024,1106.512817,1352.727295,0.817986612,0.708864251,16808.08398,19.01666673,9.500999689,43.71893959,436.8210185,23.77199936,2.039999962,21.7319994,18.52600002,8.063999971,18.91666635,8.063999971,156,52,33.7956625,441,189,399,189,NA,"815",815,NA,NA,NA,NA
"145","Hohenheim_weath-AM_Nhigh","Hohenheim","weath","AM","Nhigh",0.32,5,5,0.0980939737455964,0.0196287678287489,"","","","Hogy et al. 2010","Hohenheim","Hohenheim","Triticum aestivum ","T. aestivum ","Germany",48.7,"N",9.18,"E",385,15.3,7.1,10.3,0.335,NA,"These are the soil properties of SwissFACE Low N becuse they use the same amount of fertiliser","","",770,770,8.784999847,"","seedlings",409,537,"FACE","Cropland","Agricultural","Cropland","Other",10,1.809999943,0.180999994,71,20,1,770,8.784999847,443,943,600,93,NA,136,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708,22,13.76153859,13.76153859,17.17000014,1795,1.175962523,754.6000152,575.4000101,905,775.4569702,858.9732056,0.902772013,0.669869568,10937.41699,17.29999987,8.43666687,32.34422069,656.7108955,21.59200096,-4.492000103,26.08400106,15.74733337,2.374666693,17.33933338,1.187333286,97,40,27.8698132,259,128,245,136,NA,"385",385,0,"Nhigh","high",0.272282938466063
"146","Jasper_FACEp_Cali_grassland-AM_Nhigh","Jasper_FACEp","Cali_grassland","AM","Nhigh",16,8,8,0.0896644896107534,0.0107919020018491,"","","N","Zhu et al. 2016","Jasper Ridge FACE","Jasper Ridge FACE FW","annual grassland","grassland","USA",37.4,"N",-122.24,"W",1015,19.3,6.75,13.64,0.115,NA,"Bruce unpublished, Gutknechta et al. 2012","elev 2015, 17 y CO2","",2325,NA,23.12,"","1",380,680,"FACE","Grassland","Grassland","Other","Woody savannas",11,1.879999995,0.188,65,26,1,2325,23.12000084,499,1085,400,2000,NA,201,532.3766479,27.95848846,99.73036957,234.4909821,23.36106491,146.8357391,18,15.66153859,15.66153859,15.66153859,3119,0.789772663,1060.800024,530.7000069,1326.5,665.0767212,1225.270752,0.542799802,0.433128764,16679.66602,18,12.68966625,57.05785305,356.8337663,24.53199959,2.292000055,22.23999953,10.3646665,17.90866629,18.28799963,9.528666615,122,2,90.12984942,317,9,13,315,NA,"1015",1015,1,"Nlow","low",0.581921545449721
"147","Jasper_FACEp_Cali_grassland-AM_Nlow","Jasper_FACEp","Cali_grassland","AM","Nlow",16,8,8,0.0870304143611104,0.0106637195366588,"","","N","Zhu et al. 2016","Jasper Ridge FACE","Jasper Ridge FACE W","annual grassland","grassland","USA",37.4,"N",-122.24,"W",1015,19.3,6.75,14.24,0.115,NA,"Bruce unpublished, Gutknechta et al. 2012","elev 2015, 17 y CO2","",2325,NA,23.12,"","1",380,680,"FACE","Grassland","Grassland","Other","Woody savannas",11,1.879999995,0.188,65,26,1,2325,23.12000084,499,1085,400,2000,NA,201,532.3766479,27.95848846,99.73036957,234.4909821,23.36106491,146.8357391,18,15.66153859,15.66153859,15.66153859,3119,0.789772663,1060.800024,530.7000069,1326.5,665.0767212,1225.270752,0.542799802,0.433128764,16679.66602,18,12.68966625,57.05785305,356.8337663,24.53199959,2.292000055,22.23999953,10.3646665,17.90866629,18.28799963,9.528666615,122,2,90.12984942,317,9,13,315,NA,"1015",1015,1,"Nlow","low",0.581921545449721
"148","Jasper_FACEw_Cali_grassland-AM_Nhigh","Jasper_FACEw","Cali_grassland","AM","Nhigh",16,8,8,0.0104797695831173,0.00532585418922379,"","","N","Zhu et al. 2016","Jasper Ridge FACE","Jasper Ridge FACE FT","annual grassland","grassland","USA",37.4,"N",-122.24,"W",677,20.3,6.75,12.86,0.115,NA,"Bruce unpublished, Gutknechta et al. 2012","elev 2015, 17 y CO2","",2325,NA,23.12,"","1",380,680,"FACE","Grassland","Grassland","Other","Woody savannas",11,1.879999995,0.188,65,26,1,2325,23.12000084,499,1085,400,2000,NA,201,532.3766479,27.95848846,99.73036957,234.4909821,23.36106491,146.8357391,18,15.66153859,15.66153859,15.66153859,3119,0.789772663,1060.800024,530.7000069,1326.5,665.0767212,1225.270752,0.542799802,0.433128764,16679.66602,18,12.68966625,57.05785305,356.8337663,24.53199959,2.292000055,22.23999953,10.3646665,17.90866629,18.28799963,9.528666615,122,2,90.12984942,317,9,13,315,NA,"677",677,1,"Nlow","low",0.581921545449721
"149","Jasper_FACEw_Cali_grassland-AM_Nlow","Jasper_FACEw","Cali_grassland","AM","Nlow",16,8,8,-0.112243656597774,0.00640531942747604,"","","N","Zhu et al. 2016","Jasper Ridge FACE","Jasper Ridge FACE T","annual grassland","grassland","USA",37.4,"N",-122.24,"W",677,20.3,6.75,12.71,0.115,NA,"Bruce unpublished, Gutknechta et al. 2012","elev 2015, 17 y CO2","",2325,NA,23.12,"","1",380,680,"FACE","Grassland","Grassland","Other","Woody savannas",11,1.879999995,0.188,65,26,1,2325,23.12000084,499,1085,400,2000,NA,201,532.3766479,27.95848846,99.73036957,234.4909821,23.36106491,146.8357391,18,15.66153859,15.66153859,15.66153859,3119,0.789772663,1060.800024,530.7000069,1326.5,665.0767212,1225.270752,0.542799802,0.433128764,16679.66602,18,12.68966625,57.05785305,356.8337663,24.53199959,2.292000055,22.23999953,10.3646665,17.90866629,18.28799963,9.528666615,122,2,90.12984942,317,9,13,315,NA,"677",677,1,"Nlow","low",0.581921545449721
"150","Jasper_FACEwp_Cali_grassland-AM_Nhigh","Jasper_FACEwp","Cali_grassland","AM","Nhigh",16,8,8,0.0421690447084452,0.0109330339116207,"","","N","Zhu et al. 2016","Jasper Ridge FACE","Jasper Ridge FACE FWT","annual grassland","grassland","USA",37.4,"N",-122.24,"W",1015,20.3,6.75,12.52,0.115,NA,"Bruce unpublished, Gutknechta et al. 2012","elev 2015, 17 y CO2","",2325,NA,23.12,"","1",380,680,"FACE","Grassland","Grassland","Other","Woody savannas",11,1.879999995,0.188,65,26,1,2325,23.12000084,499,1085,400,2000,NA,201,532.3766479,27.95848846,99.73036957,234.4909821,23.36106491,146.8357391,18,15.66153859,15.66153859,15.66153859,3119,0.789772663,1060.800024,530.7000069,1326.5,665.0767212,1225.270752,0.542799802,0.433128764,16679.66602,18,12.68966625,57.05785305,356.8337663,24.53199959,2.292000055,22.23999953,10.3646665,17.90866629,18.28799963,9.528666615,122,2,90.12984942,317,9,13,315,NA,"1015",1015,1,"Nlow","low",0.581921545449721
"151","Jasper_FACEwp_Cali_grassland-AM_Nlow","Jasper_FACEwp","Cali_grassland","AM","Nlow",16,8,8,0.0240446202897549,0.0118341011360975,"","","N","Zhu et al. 2016","Jasper Ridge FACE","Jasper Ridge FACE WT","annual grassland","grassland","USA",37.4,"N",-122.24,"W",1015,20.3,6.75,13.19,0.115,NA,"Bruce unpublished, Gutknechta et al. 2012","elev 2015, 17 y CO2","",2325,NA,23.12,"","1",380,680,"FACE","Grassland","Grassland","Other","Woody savannas",11,1.879999995,0.188,65,26,1,2325,23.12000084,499,1085,400,2000,NA,201,532.3766479,27.95848846,99.73036957,234.4909821,23.36106491,146.8357391,18,15.66153859,15.66153859,15.66153859,3119,0.789772663,1060.800024,530.7000069,1326.5,665.0767212,1225.270752,0.542799802,0.433128764,16679.66602,18,12.68966625,57.05785305,356.8337663,24.53199959,2.292000055,22.23999953,10.3646665,17.90866629,18.28799963,9.528666615,122,2,90.12984942,317,9,13,315,NA,"1015",1015,1,"Nlow","low",0.581921545449721
"152","Jasper_mesocosm_sandstone grassland-AM_Nhigh","Jasper_mesocosm","sandstone grassland","AM","Nhigh",2,4,4,0.139551880406106,0.0477015685758758,"","","","Chiariello and Field 1996","Jasper Ridge mesocosm","Jasper Ridge mesocosm F","Sandstone grassland","sandstone","USA",37.4,"N",-122.21,"W",677,19.3,NA,NA,NA,NA,"","","",2325,NA,23.12,"","1",360,710,"G","Grassland","Grassland","Other","Woody savannas",11,1.879999995,0.188,63,23,1,2325,23.12000084,499,1085,400,2000,NA,201,532.3766479,27.95848846,99.73036957,234.4909821,23.36106491,146.8357391,22,15.66153859,15.66153859,15.66153859,3119,0.789772663,1060.800024,530.7000069,1326.5,665.0767212,1225.270752,0.542799802,0.433128764,16679.66602,18.63333337,12.68966625,57.05785305,356.8337663,24.53199959,2.292000055,22.23999953,10.3646665,17.90866629,18.28799963,9.528666615,122,2,90.12984942,317,9,13,315,NA,"677",677,1,"Nlow","low",0.679160938585205
